date,hour,pickup_community_area,day_of_week,demand,temperature,zone_name,is_holiday,n_crashes,congestion_speed
2023-03-23,0,76,5,98,9.066666666666668,OHARE,1,0,24.701954022988513
2023-03-23,0,41,5,1,9.066666666666668,HYDE PARK,1,0,24.701954022988513
2023-03-23,0,47,5,0,9.066666666666668,BURNSIDE,1,0,24.701954022988513
2023-03-23,0,25,5,2,9.066666666666668,AUSTIN,1,0,24.701954022988513
2023-03-23,0,15,5,1,9.066666666666668,PORTAGE PARK,1,0,24.701954022988513
2023-03-23,0,19,5,0,9.066666666666668,BELMONT CRAGIN,1,0,24.701954022988513
2023-03-23,0,40,5,0,9.066666666666668,WASHINGTON PARK,1,0,24.701954022988513
2023-03-23,0,12,5,0,9.066666666666668,FOREST GLEN,1,0,24.701954022988513
2023-03-23,0,70,5,0,9.066666666666668,ASHBURN,1,0,24.701954022988513
2023-03-23,0,18,5,0,9.066666666666668,MONTCLARE,1,0,24.701954022988513
2023-03-23,0,10,5,0,9.066666666666668,NORWOOD PARK,1,0,24.701954022988513
2023-03-23,0,3,5,0,9.066666666666668,UPTOWN,1,0,24.701954022988513
2023-03-23,0,1,5,1,9.066666666666668,ROGERS PARK,1,0,24.701954022988513
2023-03-23,0,34,5,0,9.066666666666668,ARMOUR SQUARE,1,0,24.701954022988513
2023-03-23,0,27,5,0,9.066666666666668,EAST GARFIELD PARK,1,0,24.701954022988513
2023-03-23,0,56,5,10,9.066666666666668,GARFIELD RIDGE,1,0,24.701954022988513
2023-03-23,0,50,5,0,9.066666666666668,PULLMAN,1,0,24.701954022988513
2023-03-23,0,20,5,0,9.066666666666668,HERMOSA,1,0,24.701954022988513
2023-03-23,0,53,5,0,9.066666666666668,WEST PULLMAN,1,0,24.701954022988513
2023-03-23,0,61,5,1,9.066666666666668,NEW CITY,1,0,24.701954022988513
2023-03-23,0,6,5,1,9.066666666666668,LAKE VIEW,1,0,24.701954022988513
2023-03-23,0,23,5,0,9.066666666666668,HUMBOLDT PARK,1,0,24.701954022988513
2023-03-23,0,9,5,0,9.066666666666668,EDISON PARK,1,0,24.701954022988513
2023-03-23,0,48,5,0,9.066666666666668,CALUMET HEIGHTS,1,0,24.701954022988513
2023-03-23,0,73,5,0,9.066666666666668,WASHINGTON HEIGHTS,1,0,24.701954022988513
2023-03-23,0,30,5,0,9.066666666666668,SOUTH LAWNDALE,1,0,24.701954022988513
2023-03-23,0,42,5,0,9.066666666666668,WOODLAWN,1,0,24.701954022988513
2023-03-23,0,36,5,0,9.066666666666668,OAKLAND,1,0,24.701954022988513
2023-03-23,0,55,5,0,9.066666666666668,HEGEWISCH,1,0,24.701954022988513
2023-03-23,0,24,5,1,9.066666666666668,WEST TOWN,1,1,24.701954022988513
2023-03-23,0,63,5,0,9.066666666666668,GAGE PARK,1,0,24.701954022988513
2023-03-23,0,16,5,0,9.066666666666668,IRVING PARK,1,0,24.701954022988513
2023-03-23,0,69,5,2,9.066666666666668,GREATER GRAND CROSSING,1,0,24.701954022988513
2023-03-23,0,72,5,0,9.066666666666668,BEVERLY,1,0,24.701954022988513
2023-03-23,0,54,5,0,9.066666666666668,RIVERDALE,1,0,24.701954022988513
2023-03-23,0,22,5,0,9.066666666666668,LOGAN SQUARE,1,0,24.701954022988513
2023-03-23,0,39,5,0,9.066666666666668,KENWOOD,1,0,24.701954022988513
2023-03-23,0,51,5,1,9.066666666666668,SOUTH DEERING,1,0,24.701954022988513
2023-03-23,0,49,5,0,9.066666666666668,ROSELAND,1,0,24.701954022988513
2023-03-23,0,58,5,0,9.066666666666668,BRIGHTON PARK,1,0,24.701954022988513
2023-03-23,0,33,5,1,9.066666666666668,NEAR SOUTH SIDE,1,0,24.701954022988513
2023-03-23,0,52,5,0,9.066666666666668,EAST SIDE,1,0,24.701954022988513
2023-03-23,0,43,5,0,9.066666666666668,SOUTH SHORE,1,0,24.701954022988513
2023-03-23,0,4,5,1,9.066666666666668,LINCOLN SQUARE,1,0,24.701954022988513
2023-03-23,0,45,5,0,9.066666666666668,AVALON PARK,1,0,24.701954022988513
2023-03-23,0,60,5,1,9.066666666666668,BRIDGEPORT,1,0,24.701954022988513
2023-03-23,0,21,5,0,9.066666666666668,AVONDALE,1,0,24.701954022988513
2023-03-23,0,66,5,1,9.066666666666668,CHICAGO LAWN,1,0,24.701954022988513
2023-03-23,1,38,5,0,8.9,GRAND BOULEVARD,1,0,20.978678160919532
2023-03-23,1,64,5,1,8.9,CLEARING,1,0,20.978678160919532
2023-03-23,1,77,5,1,8.9,EDGEWATER,1,0,20.978678160919532
2023-03-23,1,57,5,0,8.9,ARCHER HEIGHTS,1,0,20.978678160919532
2023-03-23,1,37,5,0,8.9,FULLER PARK,1,0,20.978678160919532
2023-03-23,1,29,5,0,8.9,NORTH LAWNDALE,1,0,20.978678160919532
2023-03-23,1,32,5,7,8.9,LOOP,1,0,20.978678160919532
2023-03-23,1,35,5,0,8.9,DOUGLAS,1,0,20.978678160919532
2023-03-23,1,14,5,0,8.9,ALBANY PARK,1,0,20.978678160919532
2023-03-23,1,13,5,0,8.9,NORTH PARK,1,0,20.978678160919532
2023-03-23,1,46,5,0,8.9,SOUTH CHICAGO,1,0,20.978678160919532
2023-03-23,1,62,5,0,8.9,WEST ELSDON,1,0,20.978678160919532
2023-03-23,1,7,5,2,8.9,LINCOLN PARK,1,0,20.978678160919532
2023-03-23,1,11,5,0,8.9,JEFFERSON PARK,1,0,20.978678160919532
2023-03-23,1,26,5,0,8.9,WEST GARFIELD PARK,1,1,20.978678160919532
2023-03-23,1,28,5,3,8.9,NEAR WEST SIDE,1,0,20.978678160919532
2023-03-23,1,8,5,21,8.9,NEAR NORTH SIDE,1,0,20.978678160919532
2023-03-23,1,67,5,0,8.9,WEST ENGLEWOOD,1,0,20.978678160919532
2023-03-23,1,74,5,0,8.9,MOUNT GREENWOOD,1,0,20.978678160919532
2023-03-23,1,5,5,0,8.9,NORTH CENTER,1,0,20.978678160919532
2023-03-23,1,31,5,0,8.9,LOWER WEST SIDE,1,0,20.978678160919532
2023-03-23,1,65,5,0,8.9,WEST LAWN,1,0,20.978678160919532
2023-03-23,1,71,5,0,8.9,AUBURN GRESHAM,1,1,20.978678160919532
2023-03-23,1,44,5,0,8.9,CHATHAM,1,0,20.978678160919532
2023-03-23,1,68,5,0,8.9,ENGLEWOOD,1,0,20.978678160919532
2023-03-23,1,2,5,0,8.9,WEST RIDGE,1,0,20.978678160919532
2023-03-23,1,59,5,0,8.9,MCKINLEY PARK,1,0,20.978678160919532
2023-03-23,1,75,5,0,8.9,MORGAN PARK,1,0,20.978678160919532
2023-03-23,1,17,5,0,8.9,DUNNING,1,0,20.978678160919532
2023-03-23,1,76,5,65,8.9,OHARE,1,0,20.978678160919532
2023-03-23,1,41,5,0,8.9,HYDE PARK,1,0,20.978678160919532
2023-03-23,1,47,5,0,8.9,BURNSIDE,1,0,20.978678160919532
2023-03-23,1,25,5,0,8.9,AUSTIN,1,0,20.978678160919532
2023-03-23,1,15,5,0,8.9,PORTAGE PARK,1,1,20.978678160919532
2023-03-23,1,19,5,0,8.9,BELMONT CRAGIN,1,0,20.978678160919532
2023-03-23,1,40,5,0,8.9,WASHINGTON PARK,1,0,20.978678160919532
2023-03-23,1,12,5,0,8.9,FOREST GLEN,1,0,20.978678160919532
2023-03-23,1,70,5,0,8.9,ASHBURN,1,0,20.978678160919532
2023-03-23,1,18,5,0,8.9,MONTCLARE,1,0,20.978678160919532
2023-03-23,1,10,5,0,8.9,NORWOOD PARK,1,0,20.978678160919532
2023-03-23,1,3,5,0,8.9,UPTOWN,1,0,20.978678160919532
2023-03-23,1,1,5,1,8.9,ROGERS PARK,1,0,20.978678160919532
2023-03-23,1,34,5,0,8.9,ARMOUR SQUARE,1,1,20.978678160919532
2023-03-23,1,27,5,0,8.9,EAST GARFIELD PARK,1,0,20.978678160919532
2023-03-23,1,56,5,7,8.9,GARFIELD RIDGE,1,0,20.978678160919532
2023-03-23,1,50,5,1,8.9,PULLMAN,1,0,20.978678160919532
2023-03-23,1,20,5,0,8.9,HERMOSA,1,0,20.978678160919532
2023-03-23,1,53,5,0,8.9,WEST PULLMAN,1,0,20.978678160919532
2023-03-23,1,61,5,0,8.9,NEW CITY,1,0,20.978678160919532
2023-03-23,1,6,5,3,8.9,LAKE VIEW,1,0,20.978678160919532
2023-03-23,1,23,5,0,8.9,HUMBOLDT PARK,1,0,20.978678160919532
2023-03-23,1,9,5,0,8.9,EDISON PARK,1,0,20.978678160919532
2023-03-23,1,48,5,0,8.9,CALUMET HEIGHTS,1,0,20.978678160919532
2023-03-23,1,73,5,0,8.9,WASHINGTON HEIGHTS,1,0,20.978678160919532
2023-03-23,1,30,5,0,8.9,SOUTH LAWNDALE,1,0,20.978678160919532
2023-03-23,1,42,5,0,8.9,WOODLAWN,1,0,20.978678160919532
2023-03-23,1,36,5,0,8.9,OAKLAND,1,0,20.978678160919532
2023-03-23,1,55,5,0,8.9,HEGEWISCH,1,0,20.978678160919532
2023-03-23,1,24,5,4,8.9,WEST TOWN,1,0,20.978678160919532
2023-03-23,1,63,5,0,8.9,GAGE PARK,1,0,20.978678160919532
2023-03-23,1,16,5,1,8.9,IRVING PARK,1,0,20.978678160919532
2023-03-23,1,69,5,0,8.9,GREATER GRAND CROSSING,1,0,20.978678160919532
2023-03-23,1,72,5,0,8.9,BEVERLY,1,0,20.978678160919532
2023-03-23,1,54,5,0,8.9,RIVERDALE,1,0,20.978678160919532
2023-03-23,1,22,5,1,8.9,LOGAN SQUARE,1,0,20.978678160919532
2023-03-23,1,39,5,0,8.9,KENWOOD,1,0,20.978678160919532
2023-03-23,1,51,5,0,8.9,SOUTH DEERING,1,0,20.978678160919532
2023-03-23,1,49,5,1,8.9,ROSELAND,1,0,20.978678160919532
2023-03-23,1,58,5,0,8.9,BRIGHTON PARK,1,0,20.978678160919532
2023-03-23,1,33,5,2,8.9,NEAR SOUTH SIDE,1,0,20.978678160919532
2023-03-23,1,52,5,0,8.9,EAST SIDE,1,1,20.978678160919532
2023-03-23,1,43,5,0,8.9,SOUTH SHORE,1,0,20.978678160919532
2023-03-23,1,4,5,0,8.9,LINCOLN SQUARE,1,0,20.978678160919532
2023-03-23,1,45,5,0,8.9,AVALON PARK,1,0,20.978678160919532
2023-03-23,1,60,5,0,8.9,BRIDGEPORT,1,0,20.978678160919532
2023-03-23,1,21,5,1,8.9,AVONDALE,1,0,20.978678160919532
2023-03-23,1,66,5,0,8.9,CHICAGO LAWN,1,0,20.978678160919532
2023-03-23,2,38,5,0,8.9,GRAND BOULEVARD,1,0,12.86879310344828
2023-03-23,2,64,5,0,8.9,CLEARING,1,0,12.86879310344828
2023-03-23,2,77,5,1,8.9,EDGEWATER,1,0,12.86879310344828
2023-03-23,2,57,5,0,8.9,ARCHER HEIGHTS,1,0,12.86879310344828
2023-03-23,2,37,5,0,8.9,FULLER PARK,1,0,12.86879310344828
2023-03-23,2,29,5,0,8.9,NORTH LAWNDALE,1,0,12.86879310344828
2023-03-23,2,32,5,8,8.9,LOOP,1,0,12.86879310344828
2023-03-23,2,35,5,0,8.9,DOUGLAS,1,0,12.86879310344828
2023-03-23,2,14,5,0,8.9,ALBANY PARK,1,0,12.86879310344828
2023-03-23,2,13,5,0,8.9,NORTH PARK,1,0,12.86879310344828
2023-03-23,2,46,5,0,8.9,SOUTH CHICAGO,1,0,12.86879310344828
2023-03-23,2,62,5,0,8.9,WEST ELSDON,1,0,12.86879310344828
2023-03-23,2,7,5,1,8.9,LINCOLN PARK,1,0,12.86879310344828
2023-03-23,2,11,5,0,8.9,JEFFERSON PARK,1,0,12.86879310344828
2023-03-23,2,26,5,0,8.9,WEST GARFIELD PARK,1,0,12.86879310344828
2023-03-23,2,28,5,4,8.9,NEAR WEST SIDE,1,0,12.86879310344828
2023-03-23,2,8,5,17,8.9,NEAR NORTH SIDE,1,0,12.86879310344828
2023-03-23,2,67,5,0,8.9,WEST ENGLEWOOD,1,0,12.86879310344828
2023-03-23,2,74,5,0,8.9,MOUNT GREENWOOD,1,0,12.86879310344828
2023-03-23,2,5,5,0,8.9,NORTH CENTER,1,0,12.86879310344828
2023-03-23,2,31,5,0,8.9,LOWER WEST SIDE,1,0,12.86879310344828
2023-03-23,2,65,5,0,8.9,WEST LAWN,1,0,12.86879310344828
2023-03-23,2,71,5,1,8.9,AUBURN GRESHAM,1,0,12.86879310344828
2023-03-23,2,44,5,1,8.9,CHATHAM,1,0,12.86879310344828
2023-03-23,2,68,5,0,8.9,ENGLEWOOD,1,0,12.86879310344828
2023-03-23,2,2,5,1,8.9,WEST RIDGE,1,0,12.86879310344828
2023-03-23,2,59,5,1,8.9,MCKINLEY PARK,1,0,12.86879310344828
2023-03-23,2,75,5,0,8.9,MORGAN PARK,1,0,12.86879310344828
2023-03-23,2,17,5,0,8.9,DUNNING,1,0,12.86879310344828
2023-03-23,2,76,5,18,8.9,OHARE,1,0,12.86879310344828
2023-03-23,2,41,5,0,8.9,HYDE PARK,1,0,12.86879310344828
2023-03-23,2,47,5,0,8.9,BURNSIDE,1,0,12.86879310344828
2023-03-23,2,25,5,0,8.9,AUSTIN,1,0,12.86879310344828
2023-03-23,2,15,5,0,8.9,PORTAGE PARK,1,0,12.86879310344828
2023-03-23,2,19,5,0,8.9,BELMONT CRAGIN,1,0,12.86879310344828
2023-03-23,2,40,5,1,8.9,WASHINGTON PARK,1,0,12.86879310344828
2023-03-23,2,12,5,0,8.9,FOREST GLEN,1,0,12.86879310344828
2023-03-23,2,70,5,0,8.9,ASHBURN,1,0,12.86879310344828
2023-03-23,2,18,5,0,8.9,MONTCLARE,1,0,12.86879310344828
2023-03-23,2,10,5,0,8.9,NORWOOD PARK,1,0,12.86879310344828
2023-03-23,2,3,5,0,8.9,UPTOWN,1,0,12.86879310344828
2023-03-23,2,1,5,1,8.9,ROGERS PARK,1,0,12.86879310344828
2023-03-23,2,34,5,1,8.9,ARMOUR SQUARE,1,0,12.86879310344828
2023-03-23,2,27,5,0,8.9,EAST GARFIELD PARK,1,0,12.86879310344828
2023-03-23,2,56,5,13,8.9,GARFIELD RIDGE,1,0,12.86879310344828
2023-03-23,2,50,5,0,8.9,PULLMAN,1,0,12.86879310344828
2023-03-23,2,20,5,0,8.9,HERMOSA,1,0,12.86879310344828
2023-03-23,2,53,5,0,8.9,WEST PULLMAN,1,1,12.86879310344828
2023-03-23,2,61,5,0,8.9,NEW CITY,1,0,12.86879310344828
2023-03-23,2,6,5,6,8.9,LAKE VIEW,1,0,12.86879310344828
2023-03-23,2,23,5,0,8.9,HUMBOLDT PARK,1,0,12.86879310344828
2023-03-23,2,9,5,0,8.9,EDISON PARK,1,0,12.86879310344828
2023-03-23,2,48,5,0,8.9,CALUMET HEIGHTS,1,0,12.86879310344828
2023-03-23,2,73,5,0,8.9,WASHINGTON HEIGHTS,1,0,12.86879310344828
2023-03-23,2,30,5,0,8.9,SOUTH LAWNDALE,1,0,12.86879310344828
2023-03-23,2,42,5,0,8.9,WOODLAWN,1,0,12.86879310344828
2023-03-23,2,36,5,0,8.9,OAKLAND,1,0,12.86879310344828
2023-03-23,2,55,5,0,8.9,HEGEWISCH,1,0,12.86879310344828
2023-03-23,2,24,5,0,8.9,WEST TOWN,1,0,12.86879310344828
2023-03-23,2,63,5,0,8.9,GAGE PARK,1,0,12.86879310344828
2023-03-23,2,16,5,0,8.9,IRVING PARK,1,0,12.86879310344828
2023-03-23,2,69,5,0,8.9,GREATER GRAND CROSSING,1,0,12.86879310344828
2023-03-23,2,72,5,0,8.9,BEVERLY,1,0,12.86879310344828
2023-03-23,2,54,5,0,8.9,RIVERDALE,1,0,12.86879310344828
2023-03-23,2,22,5,0,8.9,LOGAN SQUARE,1,0,12.86879310344828
2023-03-23,2,39,5,0,8.9,KENWOOD,1,0,12.86879310344828
2023-03-23,2,51,5,2,8.9,SOUTH DEERING,1,0,12.86879310344828
2023-03-23,2,49,5,0,8.9,ROSELAND,1,0,12.86879310344828
2023-03-23,2,58,5,0,8.9,BRIGHTON PARK,1,0,12.86879310344828
2023-03-23,2,33,5,1,8.9,NEAR SOUTH SIDE,1,0,12.86879310344828
2023-03-23,2,52,5,1,8.9,EAST SIDE,1,0,12.86879310344828
2023-03-23,2,43,5,0,8.9,SOUTH SHORE,1,0,12.86879310344828
2023-03-23,2,4,5,0,8.9,LINCOLN SQUARE,1,0,12.86879310344828
2023-03-23,2,45,5,0,8.9,AVALON PARK,1,0,12.86879310344828
2023-03-23,2,60,5,0,8.9,BRIDGEPORT,1,0,12.86879310344828
2023-03-23,2,21,5,0,8.9,AVONDALE,1,0,12.86879310344828
2023-03-23,2,66,5,0,8.9,CHICAGO LAWN,1,0,12.86879310344828
2023-03-23,3,38,5,0,8.9,GRAND BOULEVARD,1,0,11.997701149425287
2023-03-23,3,64,5,0,8.9,CLEARING,1,0,11.997701149425287
2023-03-23,3,77,5,3,8.9,EDGEWATER,1,0,11.997701149425287
2023-03-23,3,57,5,0,8.9,ARCHER HEIGHTS,1,0,11.997701149425287
2023-03-23,3,37,5,2,8.9,FULLER PARK,1,0,11.997701149425287
2023-03-23,3,29,5,0,8.9,NORTH LAWNDALE,1,0,11.997701149425287
2023-03-23,3,32,5,11,8.9,LOOP,1,0,11.997701149425287
2023-03-23,3,35,5,0,8.9,DOUGLAS,1,0,11.997701149425287
2023-03-23,3,14,5,1,8.9,ALBANY PARK,1,0,11.997701149425287
2023-03-23,3,13,5,0,8.9,NORTH PARK,1,0,11.997701149425287
2023-03-23,3,46,5,0,8.9,SOUTH CHICAGO,1,0,11.997701149425287
2023-03-23,3,62,5,0,8.9,WEST ELSDON,1,0,11.997701149425287
2023-03-23,3,7,5,3,8.9,LINCOLN PARK,1,0,11.997701149425287
2023-03-23,3,11,5,0,8.9,JEFFERSON PARK,1,0,11.997701149425287
2023-03-23,3,26,5,0,8.9,WEST GARFIELD PARK,1,0,11.997701149425287
2023-03-23,3,28,5,2,8.9,NEAR WEST SIDE,1,0,11.997701149425287
2023-03-23,3,8,5,25,8.9,NEAR NORTH SIDE,1,0,11.997701149425287
2023-03-23,3,67,5,0,8.9,WEST ENGLEWOOD,1,0,11.997701149425287
2023-03-23,3,74,5,0,8.9,MOUNT GREENWOOD,1,0,11.997701149425287
2023-03-23,3,5,5,0,8.9,NORTH CENTER,1,0,11.997701149425287
2023-03-23,3,31,5,0,8.9,LOWER WEST SIDE,1,0,11.997701149425287
2023-03-23,3,65,5,0,8.9,WEST LAWN,1,0,11.997701149425287
2023-03-23,3,71,5,0,8.9,AUBURN GRESHAM,1,0,11.997701149425287
2023-03-23,3,44,5,0,8.9,CHATHAM,1,1,11.997701149425287
2023-03-23,3,68,5,0,8.9,ENGLEWOOD,1,0,11.997701149425287
2023-03-23,3,2,5,0,8.9,WEST RIDGE,1,0,11.997701149425287
2023-03-23,3,59,5,0,8.9,MCKINLEY PARK,1,0,11.997701149425287
2023-03-23,3,75,5,0,8.9,MORGAN PARK,1,0,11.997701149425287
2023-03-23,3,17,5,0,8.9,DUNNING,1,0,11.997701149425287
2023-03-23,3,76,5,4,8.9,OHARE,1,1,11.997701149425287
2023-03-23,3,41,5,0,8.9,HYDE PARK,1,0,11.997701149425287
2023-03-23,3,47,5,0,8.9,BURNSIDE,1,0,11.997701149425287
2023-03-23,3,25,5,0,8.9,AUSTIN,1,0,11.997701149425287
2023-03-23,3,15,5,1,8.9,PORTAGE PARK,1,0,11.997701149425287
2023-03-23,3,19,5,0,8.9,BELMONT CRAGIN,1,0,11.997701149425287
2023-03-23,3,40,5,0,8.9,WASHINGTON PARK,1,0,11.997701149425287
2023-03-23,3,12,5,0,8.9,FOREST GLEN,1,0,11.997701149425287
2023-03-23,3,70,5,0,8.9,ASHBURN,1,0,11.997701149425287
2023-03-23,3,18,5,0,8.9,MONTCLARE,1,0,11.997701149425287
2023-03-23,3,10,5,1,8.9,NORWOOD PARK,1,0,11.997701149425287
2023-03-23,3,3,5,0,8.9,UPTOWN,1,0,11.997701149425287
2023-03-23,3,1,5,0,8.9,ROGERS PARK,1,0,11.997701149425287
2023-03-23,3,34,5,0,8.9,ARMOUR SQUARE,1,0,11.997701149425287
2023-03-23,3,27,5,0,8.9,EAST GARFIELD PARK,1,0,11.997701149425287
2023-03-23,3,56,5,1,8.9,GARFIELD RIDGE,1,0,11.997701149425287
2023-03-23,3,50,5,0,8.9,PULLMAN,1,0,11.997701149425287
2023-03-23,3,20,5,1,8.9,HERMOSA,1,0,11.997701149425287
2023-03-23,3,53,5,0,8.9,WEST PULLMAN,1,0,11.997701149425287
2023-03-23,3,61,5,0,8.9,NEW CITY,1,0,11.997701149425287
2023-03-23,3,6,5,5,8.9,LAKE VIEW,1,0,11.997701149425287
2023-03-23,3,23,5,0,8.9,HUMBOLDT PARK,1,0,11.997701149425287
2023-03-23,3,9,5,0,8.9,EDISON PARK,1,0,11.997701149425287
2023-03-23,3,48,5,0,8.9,CALUMET HEIGHTS,1,0,11.997701149425287
2023-03-23,3,73,5,0,8.9,WASHINGTON HEIGHTS,1,0,11.997701149425287
2023-03-23,3,30,5,3,8.9,SOUTH LAWNDALE,1,0,11.997701149425287
2023-03-23,3,42,5,0,8.9,WOODLAWN,1,0,11.997701149425287
2023-03-23,3,36,5,0,8.9,OAKLAND,1,0,11.997701149425287
2023-03-23,3,55,5,0,8.9,HEGEWISCH,1,0,11.997701149425287
2023-03-23,3,24,5,0,8.9,WEST TOWN,1,0,11.997701149425287
2023-03-23,3,63,5,0,8.9,GAGE PARK,1,0,11.997701149425287
2023-03-23,3,16,5,0,8.9,IRVING PARK,1,0,11.997701149425287
2023-03-23,3,69,5,0,8.9,GREATER GRAND CROSSING,1,0,11.997701149425287
2023-03-23,3,72,5,1,8.9,BEVERLY,1,0,11.997701149425287
2023-03-23,3,54,5,0,8.9,RIVERDALE,1,0,11.997701149425287
2023-03-23,3,22,5,0,8.9,LOGAN SQUARE,1,0,11.997701149425287
2023-03-23,3,39,5,0,8.9,KENWOOD,1,0,11.997701149425287
2023-03-23,3,51,5,0,8.9,SOUTH DEERING,1,0,11.997701149425287
2023-03-23,3,49,5,0,8.9,ROSELAND,1,0,11.997701149425287
2023-03-23,3,58,5,0,8.9,BRIGHTON PARK,1,0,11.997701149425287
2023-03-23,3,33,5,4,8.9,NEAR SOUTH SIDE,1,0,11.997701149425287
2023-03-23,3,52,5,0,8.9,EAST SIDE,1,0,11.997701149425287
2023-03-23,3,43,5,1,8.9,SOUTH SHORE,1,0,11.997701149425287
2023-03-23,3,4,5,1,8.9,LINCOLN SQUARE,1,0,11.997701149425287
2023-03-23,3,45,5,0,8.9,AVALON PARK,1,0,11.997701149425287
2023-03-23,3,60,5,3,8.9,BRIDGEPORT,1,0,11.997701149425287
2023-03-23,3,21,5,1,8.9,AVONDALE,1,0,11.997701149425287
2023-03-23,3,66,5,0,8.9,CHICAGO LAWN,1,0,11.997701149425287
2023-03-23,4,38,5,0,8.700000000000001,GRAND BOULEVARD,1,0,25.004022988505746
2023-03-23,4,64,5,0,8.700000000000001,CLEARING,1,0,25.004022988505746
2023-03-23,4,77,5,2,8.700000000000001,EDGEWATER,1,0,25.004022988505746
2023-03-23,4,57,5,0,8.700000000000001,ARCHER HEIGHTS,1,0,25.004022988505746
2023-03-23,4,37,5,0,8.700000000000001,FULLER PARK,1,0,25.004022988505746
2023-03-23,4,29,5,0,8.700000000000001,NORTH LAWNDALE,1,0,25.004022988505746
2023-03-23,4,32,5,26,8.700000000000001,LOOP,1,0,25.004022988505746
2023-03-23,4,35,5,1,8.700000000000001,DOUGLAS,1,0,25.004022988505746
2023-03-23,4,14,5,0,8.700000000000001,ALBANY PARK,1,0,25.004022988505746
2023-03-23,4,13,5,0,8.700000000000001,NORTH PARK,1,0,25.004022988505746
2023-03-23,4,46,5,0,8.700000000000001,SOUTH CHICAGO,1,0,25.004022988505746
2023-03-23,4,62,5,1,8.700000000000001,WEST ELSDON,1,0,25.004022988505746
2023-03-23,4,7,5,3,8.700000000000001,LINCOLN PARK,1,0,25.004022988505746
2023-03-23,4,11,5,0,8.700000000000001,JEFFERSON PARK,1,0,25.004022988505746
2023-03-23,4,26,5,0,8.700000000000001,WEST GARFIELD PARK,1,0,25.004022988505746
2023-03-23,4,28,5,2,8.700000000000001,NEAR WEST SIDE,1,0,25.004022988505746
2023-03-23,4,8,5,41,8.700000000000001,NEAR NORTH SIDE,1,0,25.004022988505746
2023-03-23,4,67,5,0,8.700000000000001,WEST ENGLEWOOD,1,0,25.004022988505746
2023-03-23,4,74,5,1,8.700000000000001,MOUNT GREENWOOD,1,0,25.004022988505746
2023-03-23,4,5,5,1,8.700000000000001,NORTH CENTER,1,0,25.004022988505746
2023-03-23,4,31,5,0,8.700000000000001,LOWER WEST SIDE,1,0,25.004022988505746
2023-03-23,4,65,5,0,8.700000000000001,WEST LAWN,1,0,25.004022988505746
2023-03-23,4,71,5,1,8.700000000000001,AUBURN GRESHAM,1,0,25.004022988505746
2023-03-23,4,44,5,2,8.700000000000001,CHATHAM,1,0,25.004022988505746
2023-03-23,4,68,5,1,8.700000000000001,ENGLEWOOD,1,0,25.004022988505746
2023-03-23,4,2,5,3,8.700000000000001,WEST RIDGE,1,0,25.004022988505746
2023-03-23,4,59,5,1,8.700000000000001,MCKINLEY PARK,1,0,25.004022988505746
2023-03-23,4,75,5,0,8.700000000000001,MORGAN PARK,1,0,25.004022988505746
2023-03-23,4,17,5,0,8.700000000000001,DUNNING,1,0,25.004022988505746
2023-03-23,4,76,5,4,8.700000000000001,OHARE,1,0,25.004022988505746
2023-03-23,4,41,5,0,8.700000000000001,HYDE PARK,1,0,25.004022988505746
2023-03-23,4,47,5,0,8.700000000000001,BURNSIDE,1,0,25.004022988505746
2023-03-23,4,25,5,0,8.700000000000001,AUSTIN,1,0,25.004022988505746
2023-03-23,4,15,5,1,8.700000000000001,PORTAGE PARK,1,0,25.004022988505746
2023-03-23,4,19,5,0,8.700000000000001,BELMONT CRAGIN,1,0,25.004022988505746
2023-03-23,4,40,5,0,8.700000000000001,WASHINGTON PARK,1,0,25.004022988505746
2023-03-23,4,12,5,1,8.700000000000001,FOREST GLEN,1,0,25.004022988505746
2023-03-23,4,70,5,0,8.700000000000001,ASHBURN,1,0,25.004022988505746
2023-03-23,4,18,5,0,8.700000000000001,MONTCLARE,1,0,25.004022988505746
2023-03-23,4,10,5,3,8.700000000000001,NORWOOD PARK,1,0,25.004022988505746
2023-03-23,4,3,5,4,8.700000000000001,UPTOWN,1,0,25.004022988505746
2023-03-23,4,1,5,0,8.700000000000001,ROGERS PARK,1,0,25.004022988505746
2023-03-23,4,34,5,0,8.700000000000001,ARMOUR SQUARE,1,0,25.004022988505746
2023-03-23,4,27,5,1,8.700000000000001,EAST GARFIELD PARK,1,0,25.004022988505746
2023-03-23,4,56,5,3,8.700000000000001,GARFIELD RIDGE,1,0,25.004022988505746
2023-03-23,4,50,5,0,8.700000000000001,PULLMAN,1,0,25.004022988505746
2023-03-23,4,20,5,0,8.700000000000001,HERMOSA,1,0,25.004022988505746
2023-03-23,4,53,5,1,8.700000000000001,WEST PULLMAN,1,0,25.004022988505746
2023-03-23,4,61,5,0,8.700000000000001,NEW CITY,1,0,25.004022988505746
2023-03-23,4,6,5,6,8.700000000000001,LAKE VIEW,1,0,25.004022988505746
2023-03-23,4,23,5,0,8.700000000000001,HUMBOLDT PARK,1,0,25.004022988505746
2023-03-23,4,9,5,0,8.700000000000001,EDISON PARK,1,0,25.004022988505746
2023-03-23,4,48,5,0,8.700000000000001,CALUMET HEIGHTS,1,0,25.004022988505746
2023-03-23,4,73,5,0,8.700000000000001,WASHINGTON HEIGHTS,1,0,25.004022988505746
